"from","from_id","id","message","picture","link","name","description","type","created_time","shares","likes","loves","wows","hahas","sads","angrys"
"Foody.vn","_210695369058001","210695369058001_1666076750186515","[Thơm ngậy vị sữa béo 'BÁNH FLAN - RAU CÂU' đồng giá 8k]

Địa chỉ: https://goo.gl/Kr4ajX

Quán bán món gì cũng ngon mà rẻ, hèn chi đông quá chừng . Bánh flan, rau câu đồng giá 8k, có nhiều vị lắm nè: dừa phô mai, socola, trà xanh... ăn với nước sốt sữa béo + cafe. À, quán còn bán gỏi cuốn, trà sữa thạch nha, ăn uống no nê rẻ bèo luôn.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33344815_1666060946854762_8464045192134000640_n.jpg?_nc_cat=0&oh=a4c4a0d28af5f6b2d1efd4f5efa9804b&oe=5B770B88","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1666060940188096/?type=3","Photos from Foody.vn's post","","photo","2018-05-25T05:00:01+0000","45","377","32","3","6","1","0"
"Foody.vn","_210695369058001","210695369058001_1667053460088844","[Nhìn ngon thấy ham 'BÁNH CANH NGŨ SẮC' 5 loại chả]
 
- Ship tận nơi: https://goo.gl/dYC2X5
(Đặt món tại APP NOW, nhập mã NOWAPP20 giảm 20%)
- Địa chỉ: https://goo.gl/PrJZSH

1 tô mì chả ngũ sắc size bự chắc được 10 miếng chả bự, nhìn hấp dẫn xỉu. Chả nghêu, tôm, cua, cá, mực nhà tự làm hết luôn, nước lèo thanh ngon, đáng tiền lắm đó.
---
👉Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30936686_1667053933422130_318541128590688256_n.jpg?_nc_cat=0&oh=5e2240cec7d0f89961d5982219dc7460&oe=5BC364D5","https://www.facebook.com/FoodyVietnam/videos/1667046013422922/","Photos from Foody.vn's post","","video","2018-05-25T04:29:27+0000","63","742","182","55","10","7","3"
"Foody.vn","_210695369058001","210695369058001_1666230003504523","[Mê mẩn 'CƠM GÀ TRỨNG NON' chính hiệu xứ hoa vàng trên cỏ xanh - Giảm 40%]

👉Đặt món ship tận nơi: https://goo.gl/f1r42g
(❗Nhập mã CGM40 để được giảm 40%❗)

Lâu ngày ta ngán cơm Sài Gòn thì ta triển cơm gà Phú Yên thôi nè. Cơm nấu bằng nước luộc gà vừa thơm vừa dẻo, có thể chọn topping là gà xé, đùi gà, trứng non, lòng gà,... hoặc gọi luôn một mẹt có đủ các loại cùng cơm cho cả team ăn ngon lành nhen. Giá cũng 'chuẩn túi xiền' nên vừa hợp lý đó.
--------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29770388_1666235770170613_2128500403652788224_n.jpg?_nc_cat=0&oh=aff36a82e11210c78bea43665eb1ed0a&oe=5B7A3304","https://www.facebook.com/FoodyVietnam/videos/1666230003504523/","Mê mẩn 'CƠM GÀ TRỨNG NON' chính hiệu xứ hoa vàng trên cỏ xanh - Giảm 20%","","video","2018-05-25T04:00:00+0000","111","762","292","138","30","13","10"
"Foody.vn","_210695369058001","210695369058001_1666219930172197","[Hớp 1 ngụm béo lịm người 'CHEESE MILK FOAM' giảm 20%]

Địa chỉ: https://goo.gl/18gBKi

Thương hiệu trà sữa từ Đài Loan vừa cho ra món cheese milk foam lớp siêu dày béo ngậy nè. Ở đây sử dụng mật ong thay cho đường nên vị ngọt rất tự nhiên nha, còn có trà trái cây tươi nhiệt đới bao thanh mát giải nhiệt nữa. Đang giảm giá 20% tới hết 31/5 kìa, ghé uống hết menu luôn.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33250549_1666108310183359_1844922439155318784_n.jpg?_nc_cat=0&oh=e0ddb44b0d16e207fdbb7a6608b9e6e2&oe=5BC44524","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1666108306850026/?type=3","Photos from Foody.vn's post","","photo","2018-05-25T03:00:01+0000","10","139","52","7","2","0","0"
"Foody.vn","_210695369058001","210695369058001_1666183360175854","[Ngon điên đảo '6 VỊ GÀ NƯỚNG' giảm bùng nổ chỉ còn 119k/con]

Link đặt món: https://goo.gl/ExcjYK
(Đặt món tại app NOW, giảm đồng giá chỉ còn 119k/con)

Nhìn 6 vị gà nướng của quán mà ad thấy hơi căng căng vì không biết nên chọn sao luôn. Vị nào nhìn cũng ngon hết trơn! Nên hôm nay 'chơi lớn' order về 3 vị tiêu rừng ớt hiểm, nước mắm tỏi phi và ớt cay Địa Trung Hải sốt ngon độc đáo đãi cho cả nhà ăn luôn.
-------------
✅Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29766680_2121022144798520_4667671080339505152_n.jpg?_nc_cat=0&oh=da72ff5ebb18ae5fdf1ef19dea9e2a02&oe=5B8B1282","https://www.facebook.com/FoodyVietnam/videos/1666183360175854/","Ngon điên đảo 'GÀ NƯỚNG ỚT CAY' giảm bùng nổ chỉ còn 119k/con","","video","2018-05-25T02:30:00+0000","6","215","74","33","5","3","0"
"Foody.vn","_210695369058001","210695369058001_1665045533622970","[Chắt bóp cuối tháng đi ăn 'LẨU GÀ RẺ NHẤT SÀI GÒN']

Địa chỉ: https://goo.gl/qwGZcq

Chỉ trong 3 ngày 25-27/5, nồi lẩu me chua lá giang đầy ắp thịt gà chỉ còn 89k thôi à nghen. Gọi liền 1 nồi lẩu, thêm mấy loại bánh viên cắn đến đâu sốt trào ra tới đó, số dzách luôn nha cả nhà ơi!!!","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30818792_1665048083622715_612906277114216448_n.jpg?_nc_cat=0&oh=41fc3e5768f5820f2739b3cecbc3060d&oe=5B80EC72","https://www.facebook.com/FoodyVietnam/videos/1665045533622970/","Lẩu gà 89k","","video","2018-05-25T02:00:00+0000","131","1056","16","0","0","1","1"
"Foody.vn","_210695369058001","210695369058001_1666469606813896","[Ngon nứt vách đổ tường CƠM TRỘN TRỨNG THỊT BẰM cộp mác Nhật Bản 100%]

Đặt món: https://goo.gl/soXDZi
Mỗi một tô bao đủ chất dinh dưỡng luôn, nào là rau củ, đậu hà lan, trứng xắt sợi, thịt bằm, kim chi. Rưới lớp nước sốt vị thanh thanh nhè nhẹ thơm nồng, trộn đều tay cho mọi topping, sốt và cơm Nhật quyện đều là dùng ngay thôi.
-------------- 
* Nhập mã BUIVANTHEM35 giảm 35% khi order qua Now.vn. 
* Áp dụng cho đơn hàng trên 100k, giảm tối đa 150k. 
* Tặng ngay 1 chai Fuze Tea đào hạt chia cho mọi đơn hàng từ 100k.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29769571_1685416654906258_8980347600242737152_n.jpg?_nc_cat=0&oh=dc80a87beb4cbe20026ca8518c0ee497&oe=5B765346","https://www.facebook.com/FoodyVietnam/videos/1666469606813896/","Ngon nứt vách đổ tường CƠM TRỘN TRỨNG THỊT BẰM cộp mác Nhật Bản 100%","","video","2018-05-25T01:30:00+0000","6","183","130","11","5","1","0"
"Foody.vn","_210695369058001","210695369058001_1666463686814488","[Mê mệt 'RESORT VEN BIỂN ĐẸP THẦN TIÊN' chỉ cách SG 2h đi xe]

Chi tiết: https://goo.gl/tgZDg5

Cách SG 2 tiếng đi xe à,  resort ven biển ngắm bình minh hoàng hôn đẹp xỉu luôn, chưa kể trước mỗi phòng đều có hồ bơi, check-in sống ảo sang chảnh thích lắm.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/31046150_1666464253481098_4223744665079250944_n.jpg?_nc_cat=0&oh=49383c8545895ea38972c979cb914ff4&oe=5B88F463","https://www.facebook.com/FoodyVietnam/videos/1666462576814599/","Photos from Foody.vn's post","","video","2018-05-25T01:00:59+0000","724","3526","13","1","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1665952983532225","[Sợ gì nắng hè khi ĐỒ CHỐNG NẮNG ĐỒNG GIÁ TỪ 99K rẻ hết biết]

Địa chỉ: https://goo.gl/SZ17q9
Chuỗi cửa hàng chuyên đồ chống nắng tưng bừng khai trương chi nhánh mới giảm lớn 50% toàn bộ sản phẩm vào ngày 26, 27/05 này nên là hội chị em lại có cơ hội sắm kính chống nắng đồng giá 99k, áo chống nắng cũng chỉ còn 299k thôi đó nghen.

(y) Sheis.vn - cộng đồng làm đẹp với hàng triệu bí kíp biến bạn thành hotgirl sành điệu!","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29784241_1665953710198819_7184174826603413504_n.jpg?_nc_cat=0&oh=3a1aaa895ce1b66fe1fb75c81ea5f062&oe=5BB8E9BB","https://www.facebook.com/FoodyVietnam/videos/1665951820199008/","Photos from Foody.vn's post","","video","2018-05-25T00:30:55+0000","90","585","190","89","24","2","0"
"Foody.vn","_210695369058001","210695369058001_1666501496810707","[🌧️Đổ bộ cơn mưa ĐỒNG GIÁ TỪ 20K 'ĐẶC SẢN' ĐÀI LOAN đến Sài Gòn🌧️]

👉Đặt món tại: https://goo.gl/eh6k6Y

Đặc sản xứ Đài chẳng có gì nhiều nhặn, chỉ là trà sữa, trà sữa và bông lan mềm mịn thôi nè. Nhân ngày mưa gần kề, Now.vn cũng tranh thủ đổ bộ 'cơn mưa' đồng giá từ 20k cho thật nhiều quán trà sữa lẫn bánh ngon đây, ào vô đặt thôi nè, 'soái ca' shipper sẽ tới ngay giao tận tay.

*Không áp dụng đồng thời các chương trình khác.
------------
✅Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29786299_1666502193477304_5260452510799233024_n.jpg?_nc_cat=0&oh=e74d975988f075e9d5ddeab53a5a6078&oe=5BB94363","https://www.facebook.com/FoodyVietnam/videos/1666501096810747/","Photos from Foody.vn's post","","video","2018-05-25T00:00:31+0000","21","467","101","36","7","2","1"
"Foody.vn","_210695369058001","210695369058001_1666384000155790","[Cứ như cung điện Disney “LÂU ĐÀI MỚI TOANH ĐÀ LẠT” đánh gục mọi con dân ưa sống ảo]

Chi tiết: https://goo.gl/uBGrWF 

🏰Cả thế giới bánh bèo ra mà xem Đà Lạt lại có hẳn 1 lâu đài vô cùng lồng lộn, trang nhã, xa xỉ và đẹp như giấc mơ Lọ Lem cưới được hoàng tử đây này!!! Trời ơi chỉ chớm nghĩ tới cảnh được nghỉ chân tại đây, được ở trong phòng đẹp như phòng cung điện, được hóa thân thành công chúa chờ hoàng tử tới rước trong mấy bộ âu phục hoặc selfie mấy kiểu sang chảnh tại lâu đài này là đủ muốn suy tim rồi mấy má ơi.

Nguồn: TripNow.vn
Pics: Tran Gia Han / An Yên","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33101389_1015482081992465_4954674977040236544_n.jpg?_nc_cat=0&oh=e553d131f497b75f1b127131fc40fcf4&oe=5BBB59DA","https://www.facebook.com/tripnow.vn/photos/a.607216896152321.1073741830.559231387617539/1015482078659132/?type=3","TripNow.vn","[#TripHOME - Cứ như cung điện Disney “LÂU ĐÀI MỚI TOANH ĐÀ LẠT” đánh gục mọi con dân ưa sống ảo]

Chi tiết: https://goo.gl/uBGrWF 

🏰Cả thế giới bánh bèo ra mà xem Đà Lạt lại có hẳn 1 lâu đài vô cùng lồng lộn, trang nhã, xa xỉ và đẹp như giấc mơ Lọ Lem cưới được hoàng tử đây này!!! Trời ơi chỉ chớm nghĩ tới cảnh được nghỉ chân tại đây, được ở trong phòng đẹp như phòng cung điện, được hóa thân thành công chúa chờ hoàng tử tới rước trong mấy bộ âu phục hoặc selfie mấy kiểu sang chảnh tại lâu đài này là đủ muốn suy tim rồi mấy má ơi.

🏰SHARE ngay cho hội ham sống ảo cùng biết để địa điểm tiếp theo phải nghỉ chân khi lên Đà Lạt chính là cung điện này nhé! #TripnowDaLat

---------------------------

(y) TripNow.vn để khám phá liên tục những resort hot nhất VN!

Pics: Tran Gia Han / An Yên","photo","2018-05-24T23:00:33+0000","267","748","15","4","1","1","0"
"Foody.vn","_210695369058001","210695369058001_1666256780168512","[Top '5 NHÀ HÀNG NGON' giá siêu hợp lý để vi vu cuối tuần]

Chi tiết: http://bit.ly/tableNow-Top-5-Nha-Hang-Yeu-Thich-Nhat

Ghim nhanh 5 quán được săn đón hot rần rần trong tháng 5 nà. Cuối tuần cà kê không biết đi đâu thì oanh tạc thử mấy quán này xem sao nha cả nhà <3","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29783185_1691981304203606_4745424204738854912_n.jpg?_nc_cat=0&oh=e460bcd4565553bdac8d05b7fbd8c3c7&oe=5BB9F8E0","https://www.facebook.com/tablenow.vn/videos/1691980244203712/","TableNow.vn","Top '5 NHÀ HÀNG NGON' giá siêu hợp lý để vi vu cuối tuần

Chi tiết: http://bit.ly/tableNow-Top-5-Nha-Hang-Yeu-Thich-Nhat

Ghim nhanh 5 quán được săn đón hot rần rần trong tháng 5 nà. Cuối tuần cà kê không biết đi đâu thì oanh tạc thử mấy quán này xem sao nha cả nhà <3","video","2018-05-24T16:59:00+0000","6","45","9","1","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1666130936847763","[“BÁNH CUỐN NGỌT” lạ miệng, ship tận nơi cho bữa sáng tiện lợi]

Ship tận nơi: https://goo.gl/mpBqF3
(Đặt món tại APP NOW, nhập mã 'BANHCUONNGOT' giảm ngay 20%)

Nhân bên trong là đậu xanh và cơm dừa bào, chấm muối mè thật sự rất ngon luôn. 3k/ cuốn dai dai nè. Ai muốn đổi vị buổi sáng không?","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29771932_1666143503513173_302320209639768064_n.jpg?_nc_cat=0&oh=a80cbf1d13cc7897b6a01d98d0f67835&oe=5BC00EB6","https://www.facebook.com/FoodyVietnam/videos/1666130936847763/","Bánh cuốn ngọt","","video","2018-05-24T16:00:01+0000","22","402","43","10","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1664808886979968","[Sáng mắt trước thiên đường 'ỐC LẮC MIỀN TRUNG' giá bình dân]

Địa chỉ: https://goo.gl/K9oXaN

Quán bán ốc miền Trung ngon và rẻ, giá chỉ 40k-50k/ món thôi, 1 phần khá nhiều đó. Kể vài món nghe chơi nè: ốc ruốc, ốc méo, ốc hút, ốc hương biển và các dòng ốc nhảy mà chỉ có miền Trung mới có nha. Tò mò độ ngon thì ghé thử nhé.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29782812_1664945210299669_6985974777521373184_n.jpg?_nc_cat=0&oh=6c5f3da20a874d00284472d95fb03f9e&oe=5B82F0E7","https://www.facebook.com/FoodyVietnam/videos/1664808886979968/","Ốc miền Trung","","video","2018-05-24T15:00:00+0000","125","1423","7","0","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1666080650186125","[Ăn ngon tới muỗng cuối cùng 'CHÁO SƯỜN ĐÀI LOAN' trứ danh - Giảm 30%]

👉Đặt món ship tận nơi: https://goo.gl/TcvYX6
(❗Nhập mã CHUCHEN30 để được giảm ngay 30%❗)

Với công thức chế biến kéo dài hơn nửa ngày trời, từ 8 tiếng hầm xương, ninh cùng cháo mất hơn 3 tiếng nữa, sườn non được chế biến riêng, xong đến lúc có order mới nấu cùng nhau, hớp 1 muỗng cháo mới thấy cả trời vị ngon là đây.
--------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29782132_1794142820643417_64901057536327680_n.jpg?_nc_cat=0&oh=5d9188b9d756f69948e134b09e7accca&oe=5B78705B","https://www.facebook.com/FoodyVietnam/videos/1666080650186125/","Ăn ngon tới muỗng cuối cùng 'CHÁO SƯỜN ĐÀI LOAN' trứ danh - Giảm 30%","","video","2018-05-24T14:00:01+0000","7","209","18","2","4","0","0"
"Foody.vn","_210695369058001","210695369058001_1663772377083619","[Oanh tạc khu vực 'MÓN THẾ GIỚI' giá hạt dẻ được teen mê mệt]

Địa chỉ: https://goo.gl/M1mh12

View quán hơi bị chất luôn, mấy chế nhớ check -in vài tấm thiệt kool ngầu lúc ghé quán nha. Món ăn đa quốc gia: Hàn, Nhật, Việt...mà giá thì rất sinh viên nè: Gà udon sốt cay, mì ý sốt kem, gà nướng phô mai...Đi càng đông ăn càng đã nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30851155_1663815403745983_4320684409117212672_n.jpg?_nc_cat=0&oh=bb25843c57a00f742b398c8b87b105f3&oe=5BC2A1DF","https://www.facebook.com/FoodyVietnam/videos/1663772377083619/","Food & Drink","","video","2018-05-24T13:00:01+0000","56","765","8","0","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1666138670180323","[SG mùa này làm sao thiếu '4 HÀNG VÚ HEO NƯỚNG' này được]

Chi tiết: https://goo.gl/g63WG8

Mỗi lần mưa là trong đầu hiện ngay ra 1 đĩa dzú heo ngon thần sầu, kèm thêm 1 ít đậu bắp và chén chao sát bên nữa, hic. Ai ghiền dzú heo thì ghé 4 quán này nha.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33347222_1666134360180754_2097017941185789952_n.jpg?_nc_cat=0&oh=d554f297023ead133548d159600d2ec5&oe=5B83EAB5","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1666134353514088/?type=3","Photos from Foody.vn's post","","photo","2018-05-24T12:00:01+0000","72","540","63","6","2","0","2"
"Foody.vn","_210695369058001","210695369058001_1666046826856174","[No bụng với deal GIẢM GIÁ ĐẾN 50% 12 quán ăn tối cực hot]

Xem chi tiết: https://goo.gl/rTGctp 

Nhanh tay đặt ngay bữa ăn tối nóng hổi với mã 'FLASHTOI' để được giảm 50% trên tổng bill tại 12 quán siêu hot. Đừng quên code chỉ áp dụng khi các bạn sử dụng App Now thôi nhen.
----------------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/31520226_1666047323522791_2256813930305290240_n.jpg?_nc_cat=0&oh=2d4272a0e0416fa05dbbde348d286e36&oe=5B82B8D2","https://www.facebook.com/FoodyVietnam/videos/1666046363522887/","Photos from Foody.vn's post","","video","2018-05-24T11:00:49+0000","11","278","67","0","5","0","1"
"Foody.vn","_210695369058001","210695369058001_1666115210182669","[10 'MÓN VẶT CHỐN VĂN PHÒNG' ship nhanh cho hội ăn hàng]

Chi tiết: https://goo.gl/fdsRMt

Ui, tầm xế chiều mà rủ nhau đặt hộp súp cua hay ly mì phá lấu thì đỉnh nhỉ. Gía hết sức yêu thương mà độ ngon thì max nghiện nha. Tag hội ăn hàng vô nào.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30827941_128473794690785_9209263687762706432_n.jpg?_nc_cat=0&oh=fc9781755671319016af884b8ad21055&oe=5B7EFFE0","https://www.facebook.com/FoodyVietnam/videos/1666115210182669/","Ăn vặt văn phòng","","video","2018-05-24T10:00:01+0000","204","1473","10","1","2","0","1"
"Foody.vn","_210695369058001","210695369058001_1666093013518222","[Rủ nhau đi ăn 'BÁNH CĂN ĐÀ LẠT' giữa lúc SG xém mưa]

Ship tận nơi: https://goo.gl/8ggp6U 
(Đặt món tại APP NOW, nhập mã 'PREORDER20K' giảm ngay 20k cho đơn từ 100k)

Nhắc tới lại thèm, bánh căn chỗ này ngon nè, khách đặt món mới làm nên nóng hổi. Đừng quên gọi thêm chả cây và xíu mại nha, giá bình dân kèm theo cô chú chủ quán dễ thương thân thiện nhé, đủ combo mê mệt quán luôn.
---
💰Free Ship (tối đa 20k) khi thanh toán qua AirPay cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30827951_1666114073516116_8894422037842362368_n.jpg?_nc_cat=0&oh=6a5171111ab56afa4f3909f53a653e16&oe=5B830D0A","https://www.facebook.com/FoodyVietnam/videos/1666093013518222/","Bánh căn Đà Lạt","","video","2018-05-24T09:30:00+0000","100","797","9","11","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1666097153517808","[Nhai riết mà ghiền 'BÁNH TRÁNG LỤI TÂY NGUYÊN' độc nhất SG] 

- Ship tận nơi: https://goo.gl/mBF6Hg
(Đặt món tại APP NOW, nhập mã BANHTRANGLUI giảm 20%)

Hông biết bánh tráng lụi là bánh tráng gì mà ăn phát là nghiện luôn. Vỏ bánh tráng dẻo còn bên trong là nhân thịt nhạc chấm với mắm me chua cay nha, ngon xỉu. Mắc công xíu là mua về phải hấp lên thì ăn mới ngon được.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30834285_1666097463517777_6577996796147007488_n.jpg?_nc_cat=0&oh=ca81f60b1fbe158ad0ef2a6ca06962a8&oe=5B7DE1F0","https://www.facebook.com/FoodyVietnam/videos/1666087646852092/","Photos from Foody.vn's post","","video","2018-05-24T08:58:48+0000","453","2792","8","0","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1665926106868246","[Thèm rã rời 'GÀ SỐT CHUẨN HÀN' kiểu nào cũng ngon - Ưu đãi 'nặng' 50%]

Đặt món ship tận nơi: 
👉https://goo.gl/r9JRHD (CN Sư Vạn Hạnh - Q.10)
👉https://goo.gl/dLvpF2 (CN Võ Văn Ngân - Q.2)
(❗Nhập mã SSAL50 để được giảm 50%❗)

Thương hiệu được rinh về từ Hàn Quốc chánh cóng với thiệt nhiều món gà nướng, gà rán sốt hấp dẫn. Must-try cũng phải 'try' mấy lần mới vừa lòng á nha, nào gà gà nướng giòn sốt gia vị, mật ong, gà áo gạo sốt banban, gà không xương phô mai,... kiểu nào cũng ngon hết sảy.
---------------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29769628_1665926693534854_3019513677268123648_n.jpg?_nc_cat=0&oh=2d26ffe9871ef96617bf2c47bb7cd892&oe=5B8F3D85","https://www.facebook.com/FoodyVietnam/videos/1665925520201638/","Photos from Foody.vn's post","","video","2018-05-24T08:45:04+0000","128","909","25","9","4","0","0"
"Foody.vn","_210695369058001","210695369058001_1666066316854225","[Nổi tiếng lẫy lừng 'PHÁ LẤU TIỀU' bán hơn nửa thế kỉ ở Sài Gòn]

Ship tận nơi: https://goo.gl/y9Kniu
(Đặt món tại APP NOW, nhập mã 'PHALAU20' giảm ngay 20%)

Địa chỉ: https://goo.gl/D7Ww7M

Xe phá lấu hoành tráng lắm, đủ các loại: heo, bò, gà, vịt nhé. Mua theo bánh mì thì 20k-30k/ ổ. Nhưng thường khách mua thập cẩm phá lấu theo ký, ăn kèm cải chua để kìm bớt độ béo. Quán bán hơn 50 năm rồi chứ ít gì, ai chưa biết thì thử nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29771585_1666074556853401_308046234268991488_n.jpg?_nc_cat=0&oh=a3a81cd584cb25bc4bf6ae471f78a153&oe=5B8A6A46","https://www.facebook.com/FoodyVietnam/videos/1666066316854225/","Phá lấu","","video","2018-05-24T08:30:47+0000","224","1848","141","55","12","2","1"
"Foody.vn","_210695369058001","210695369058001_1666032193524304","[Order thả ga cùng COCA-COLA cho món ngon thêm đậm đà - Nhận VOUCHER 50K giao luôn tận nhà]

Mèn ơi, đợt này khẳng định sẽ được no 'bể bụng' khi thưởng thức trọn vị món ngon cùng Coca-Cola và hoà vào dư âm sôi động của Hành trình tôn vinh tình yêu Ẩm Thực với chương trình tặng Voucher 50K để thỏa sức đặt triệu món ngon về tận tay nha. 
Với Coca-Cola, tình yêu với đồ ăn sẽ là vô bờ và sẵn sàng bày món ngon Sài Gòn đến tận tay cho bạn tha hồ tận hưởng nhé. Đặt liền tay bắt trọn ngay ưu đãi nào! 

Link đặt món cho các bạn ở HCM: https://goo.gl/ewpvmV
Link đặt món cho các bạn ở Hà Nội: https://goo.gl/VTwePb 
Link đặt món cho các bạn ở Đà Nẵng: https://goo.gl/PAhxLQ

(*)Code giảm giá: COCACOLA (Giảm 50K cho đơn hàng 100K, số lượng: 400 và Voucher có hạn trong ngày)","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29767592_1666032743524249_3876961639731298304_n.jpg?_nc_cat=0&oh=3eba98f18bd22154e0e2b4da1c3cc046&oe=5BBEA349","https://www.facebook.com/FoodyVietnam/videos/1666031613524362/","Photos from Foody.vn's post","","video","2018-05-24T08:00:13+0000","20","368","16","2","0","1","0"
"Foody.vn","_210695369058001","210695369058001_1664794993648024","[Món nào cũng muốn ăn ở 'LỄ HỘI ẨM THỰC' hot nhất hè này]

Chi tiết: https://goo.gl/dGjCXp

Lễ hội ẩm thực đình đám với hàng ngàn gian hàng ăn uống hấp dẫn đã trở lại rồi mấy mẹ ơi. Tha hồ sống ảo trất lừ, tham gia vòng quay may mắn trúng 100% và thi ăn cùng 'Cô giáo Khánh' nhận liền 2 triệu, quá đã luôn.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30817743_194013727897980_4865302565945868288_n.jpg?_nc_cat=0&oh=26ca91dfdb9aefcaea232dde2260ab5c&oe=5B8C64F9","https://www.facebook.com/FoodyVietnam/videos/1664794993648024/","Lễ hội ẩm thực","","video","2018-05-24T07:00:00+0000","163","2048","51","22","8","1","0"
"Foody.vn","_210695369058001","210695369058001_1665974843530039","Flash Deal Giảm 50% - Mở Now App đặt món ăn thả ga

Flash Deal Ăn Vặt - Giảm 50%
Code: FLASHAVĐặt Ship: https://deliverynow.vn/ho-chi-minh/su-kien/flash-an-vat

Flash Deal Trà Sữa - Giảm 50%
Code: FLASHTS
Đặt Ship: https://www.now.vn/ho-chi-minh/su-kien/flash-tra-sua

Flash Deal Ăn Tối - Giảm 50%
Code: FLASHAT
Đặt Ship: https://deliverynow.vn/ho-chi-minh/su-kien/flash-an-toi
---------------------------------------
Chi tiết: https://www.foody.vn/bai-viet/bao-tu-cang-tron-voi-flash-deal-giam-50-ca-ngay-tha-ho-order-15693","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29771491_1666007573526766_532319646825578496_n.jpg?_nc_cat=0&oh=67295f4562139a62f2dcca869e985f9b&oe=5B784AC9","https://www.facebook.com/FoodyVietnam/videos/1665974843530039/","","","video","2018-05-24T06:43:46+0000","1","88","23","6","1","1","1"
"Foody.vn","_210695369058001","210695369058001_1665174816943375","[Khai 'tiệc xế' với 15 MÓN VẶT HOT giảm hú hồn đến 50%]

👉Đặt món tại: https://goo.gl/P5uV4z
(🎉Nhập mã FLASHAV để được giảm 50%🎉)

Tranh thủ đón cơn đói xế với thật nhiều món vặt ngon lại bổ dưỡng, nào là bánh tráng, takoyaki, bánh tuk tuk, sữa chua, trà sữa,... đã rẻ nay còn rẻ hơn khi nhập mã FLASHAV để được giảm ngay 50% cho 15 quán này nhé!

*Code chỉ áp dụng khi đặt hàng qua app NOW/Foody duy nhất ngày 24/05
--------------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30818258_1665175546943302_7691728510884249600_n.jpg?_nc_cat=0&oh=26a264d39ec1341141c2ff389f9994d7&oe=5B7F0EA5","https://www.facebook.com/FoodyVietnam/videos/1665174246943432/","Photos from Foody.vn's post","","video","2018-05-24T06:00:58+0000","59","557","10","1","2","0","2"
